software_name,username,location,country
Public-Health-Bioinformatics_LexMapr,dependabot[bot],,None
ablab_rnaquast,letovesnoi,"St. Petersburg, Russia",Russia
ablab_rnaquast,andrewprzh,,None
ablab_rnaquast,almiheenko,,None
ablab_rnaquast,bernt-matthias,Leipzig,Germany
soedinglab_xxmotif,croth1,"Göttingen, Germany",Germany
soedinglab_xxmotif,matthias-siebert,,None
brentp_slivar,brentp,"Utrecht, Netherlands",Netherlands
brentp_slivar,brwnj,"Salt Lake City, UT",United States
brentp_slivar,jxchong,"Seattle, WA",United States
molpopgen_libsequence,molpopgen,"Irvine, CA",United States
molpopgen_libsequence,lesseradmin,"Champaign, IL",United States
scwatts_fastspar,scwatts,,None
tseemann_snp-dists,tseemann,"Melbourne, AUSTRALIA",United States
tseemann_snp-dists,kloetzl,,None
tseemann_snp-dists,terhorst,,None
will-rowe_artic-tools,will-rowe,UK,United Kingdom
will-rowe_artic-tools,jts,"Toronto, Canada",Canada
pvanheus_ncbitaxonomy,pvanheus,,None
sanger-pathogens_plasmidtron,andrewjpage,"Norwich, UK",United Kingdom
sanger-pathogens_plasmidtron,ssjunnebo,,None
sanger-pathogens_plasmidtron,garethpeat,"Hinxton, Cambridgeshire",Sint Maarten
haowenz_chromap,haowenz,Atlanta,United States
haowenz_chromap,mourisl,,None
haowenz_chromap,lh3,"Boston, MA, USA",United States
haowenz_chromap,PeteHaitch,,None
Chrisjrt_hafeZ,Chrisjrt,Merced,United States
Ensembl_ensembl-compara,muffato,"Cambridge, United Kingdom",United Kingdom
Ensembl_ensembl-compara,mateuspatricio,United Kingdom,United Kingdom
Ensembl_ensembl-compara,JAlvarezJarreta,,None
Ensembl_ensembl-compara,jherrero,,None
Ensembl_ensembl-compara,ens-lg4,,None
Ensembl_ensembl-compara,carlacummins,"Hinxton, Cambridgeshire, UK",United Kingdom
Ensembl_ensembl-compara,emepyc,,None
Ensembl_ensembl-compara,ens-stephenf,,None
Ensembl_ensembl-compara,andrewyatz,"Cambridge, UK",United Kingdom
Ensembl_ensembl-compara,CristiGuijarro,,None
Ensembl_ensembl-compara,khowe,,None
Ensembl_ensembl-compara,arnaudxk,"Geneva, Switzerland",Switzerland
Ensembl_ensembl-compara,rishidev,"Cambridge, UK",United Kingdom
Ensembl_ensembl-compara,brunocontrerasmoreira,,None
Ensembl_ensembl-compara,dthybert,Hinxton,Benin
Ensembl_ensembl-compara,james-monkeyshines,,None
Ensembl_ensembl-compara,dbolser-ebi,United Kingdom,United Kingdom
Ensembl_ensembl-compara,danstaines,,None
Ensembl_ensembl-compara,ens-st3,,None
Ensembl_ensembl-compara,wbazant,UK,United Kingdom
Ensembl_ensembl-compara,ens-ds23,,None
Ensembl_ensembl-compara,simonbrent,,None
Ensembl_ensembl-compara,kulesha-ebi,,None
Ensembl_ensembl-compara,MatBarba,,None
Ensembl_ensembl-compara,leannehaggerty,,None
Ensembl_ensembl-compara,fcunningham,,None
Ensembl_ensembl-compara,ipilizota,"Cambridge, UK",United Kingdom
Ensembl_ensembl-compara,ens-bwalts,,None
Ensembl_ensembl-compara,ens-ba1,,None
Ensembl_ensembl-compara,ens-admin,"Cambridge, UK",United Kingdom
Ensembl_ensembl-compara,gnaamati,,None
Ensembl_ensembl-compara,joelarmstrong,,None
Ensembl_ensembl-compara,tgrego,,None
Ensembl_ensembl-compara,vsitnik,,None
Ensembl_ensembl-compara,drbaggy,"Hinxton, Cambridgeshire, UK",United Kingdom
Ensembl_ensembl-compara,magaliruffier,"Cambridge, UK",United Kingdom
Ensembl_ensembl-compara,tcutts,"Cambridge, UK",United Kingdom
Ensembl_ensembl-compara,at7,,None
Ensembl_ensembl-compara,thiagogenez,"Hinxton, Cambridgeshire, UK",United Kingdom
Ensembl_ensembl-compara,ens-ap5,"Cambridge, UK",United Kingdom
Ensembl_ensembl-compara,brucebolt,"Hampshire, United Kingdom",United Kingdom
Ensembl_ensembl-compara,hsriat,"Cambridge, UK",United Kingdom
Ensembl_ensembl-compara,jstalker,,None
Ensembl_ensembl-compara,jhumphre-ebi,,None
Ensembl_ensembl-compara,markmcdowall,,None
Ensembl_ensembl-compara,etapanari,,None
Ensembl_ensembl-compara,manuelcarbajo,Cambridge,United States
Finn-Lab_emeraldBGC,SantiagoSanchezF,,None
bigbio_pgatk,ypriverol,"Cambridge, United Kingdom",United Kingdom
bigbio_pgatk,husensofteng,Sweden,Sweden
bigbio_pgatk,chakrabandla,,None
bigbio_pgatk,cschlaffner,,None
bigbio_pgatk,dependabot[bot],,None
bigbio_pgatk,EamonnOCearnaigh,"London, UK",United Kingdom
hzi-bifo_mdasim,dlaehnemann,,None
USDA-VS_vSNP,stuber,"Ames, Iowa",United States
ICGC-TCGA-PanCancer_PCAP-core,keiranmraine,"Letchworth Garden City, UK",United Kingdom
ICGC-TCGA-PanCancer_PCAP-core,davidrajones,"Cambridge, UK",United Kingdom
ICGC-TCGA-PanCancer_PCAP-core,jwhsanger,,None
ICGC-TCGA-PanCancer_PCAP-core,tonydebat,"Toronto, Ontario, Canada",Canada
ICGC-TCGA-PanCancer_PCAP-core,jenniferliddle,Cambridgeshire,Cambodia
ICGC-TCGA-PanCancer_PCAP-core,briandoconnor,"San Jose, CA",United States
ICGC-TCGA-PanCancer_PCAP-core,junjun-zhang,"Toronto, Canada",Canada
ICGC-TCGA-PanCancer_PCAP-core,mcast,"Cambridge, UK",United Kingdom
hnikaein_stark,hnikaein,,None
Shamir-Lab_Recycler,rozovr,Israel,Israel
Shamir-Lab_Recycler,dpellow,,None
Shamir-Lab_Recycler,druvus,Sweden,Sweden
Shamir-Lab_Recycler,fmaguire,"Halifax, Nova Scotia, Canada",Canada
Shamir-Lab_Recycler,cameronmartino,"La Jolla, San Diego",United States
Shamir-Lab_Recycler,shenwei356,"Chongqing, China",China
Shamir-Lab_Recycler,katrinleinweber,Europe,None
Shamir-Lab_Recycler,tfmorris,"Boston, USA",United States
kowallus_PgSA,kowallus,,None
broadinstitute_rnaseqc,agraubert,,None
broadinstitute_rnaseqc,francois-a,"Cambridge, MA",United States
broadinstitute_rnaseqc,joshua-gould,,None
epigen_LIQUORICE,tomazou-lab,,None
xie186_ViewBS,readbio,,None
xie186_ViewBS,xie186,"West Lafayette, IN",United States
xie186_ViewBS,lileiting,"Shanghai, China",China
xie186_ViewBS,MartinMcGrath,"Glasgow, Scotland",United Kingdom
mhoopmann_hardklor,mhoopmann,"Seattle, Washington, USA",United States
idfarbanecha_pbsim2,yukiteruono,,None
Pbdas_epa-ng,Pbdas,"Heidelberg, Germany",Germany
Pbdas_epa-ng,ramabit,Germany,Germany
ebi-pf-team_interproscan,gsn7,,None
ebi-pf-team_interproscan,tgrego,,None
ebi-pf-team_interproscan,matthiasblum,"Cambridge, UK",United Kingdom
ebi-pf-team_interproscan,potter-s,,None
ebi-pf-team_interproscan,mifraser,,None
ebi-pf-team_interproscan,dependabot[bot],,None
pirovc_ganon,pirovc,,None
pirovc_ganon,benvenutti,"Berlin, Germany",Germany
biosails_pheniqs,moonwatcher,"New York, NY",United States
biosails_pheniqs,jerowe,"Merrimack, NH, USA",United States
biosails_pheniqs,twaddlac,,None
biosails_pheniqs,kriscgun,,None
ebecht_MCPcounter,ebecht,,None
ebecht_MCPcounter,lovrot,"Stockholm, Sweden",Sweden
GangCaoLab_CoolBox,Nanguage,"WuHan, China",China
GangCaoLab_CoolBox,zhqu1148980644,Beijing China,China
GangCaoLab_CoolBox,wkopp,Berlin,Germany
GangCaoLab_CoolBox,eafyounian,"Tampere, Finland",Finland
GangCaoLab_CoolBox,nvictus,"Cambridge, MA",United States
uym2_wLogDate,uym2,,None
uym2_wLogDate,smirarab,,None
uym2_wLogDate,merve-kilic,,None
uym2_wLogDate,umai2,,None
primer3-org_primer3,steverozen,,None
primer3-org_primer3,untergasser,,None
primer3-org_primer3,bioinfo-ut,"Tartu, ESTONIA",United States
primer3-org_primer3,brantfaircloth,"Baton Rouge, LA",United States
primer3-org_primer3,triinukoressaar,,None
primer3-org_primer3,zamaudio,Australia,Australia
primer3-org_primer3,nh13,,None
primer3-org_primer3,wholtz,"Berkeley, CA",United States
ozagordi_VirMet,ozagordi,,None
ozagordi_VirMet,MaryamZaheri,,None
GMAP-fusion_GMAP-fusion,brianjohnhaas,,None
lijinbio_MMULT,lijinbio,,None
DiltheyLab_HLA-LA,AlexanderDilthey,Düsseldorf,Ecuador
DiltheyLab_HLA-LA,jafors,,None
DiltheyLab_HLA-LA,jlrgraham23,,None
BenLangmead_bowtie2,ch4rr0,,None
BenLangmead_bowtie2,val-antonescu,Baltimore,United States
BenLangmead_bowtie2,BenLangmead,"Baltimore, MD",United States
BenLangmead_bowtie2,ChristopherWilks,,None
BenLangmead_bowtie2,infphilo,"Dallas, TX USA",United States
BenLangmead_bowtie2,sfiligoi,"San Diego, CA, USA",United States
BenLangmead_bowtie2,nsoranzo,"Norwich, UK",United Kingdom
BenLangmead_bowtie2,junaruga,Europe,None
BenLangmead_bowtie2,cbrueffer,"Lund, Sweden",Sweden
BenLangmead_bowtie2,bwlang,,None
BenLangmead_bowtie2,wookietreiber,,None
BenLangmead_bowtie2,fplaza,France,France
BenLangmead_bowtie2,extemporaneousb,San Francisco,United States
BenLangmead_bowtie2,jeffhussmann,"San Francisco, CA",United States
BenLangmead_bowtie2,nathanweeks,"Iowa, USA",United States
BenLangmead_bowtie2,sjackman,"Vancouver, Canada",Canada
BenLangmead_bowtie2,Hamilcare,,None
BenLangmead_bowtie2,bmwiedemann,Nuremberg,Luxembourg
BenLangmead_bowtie2,wasade,"Seattle, WA",United States
BenLangmead_bowtie2,jmarshall,"Glasgow, Scotland",United Kingdom
BenLangmead_bowtie2,mtojek,"Warsaw, Poland",Poland
BenLangmead_bowtie2,mr-c,"Berlin, Germany",Germany
BenLangmead_bowtie2,PeteHaitch,,None
BenLangmead_bowtie2,rpetit3,"Cheyenne, WY",United States
BenLangmead_bowtie2,vejnar,"New Haven, CT, USA",United States
COMBINE-lab_terminus,hiraksarkar,Maryland,United States
COMBINE-lab_terminus,rob-p,"College Park, MD",United States
COMBINE-lab_terminus,luizirber,"Davis, CA",United States
USCiLab_cereal,AzothAmmo,,None
USCiLab_cereal,randvoorhies,Los Angeles,United States
USCiLab_cereal,WSoptics,,None
USCiLab_cereal,tusharpm,India,United States
USCiLab_cereal,mattyclarkson,Earth,None
USCiLab_cereal,erichkeane,Hillsboro Oregon,United States
USCiLab_cereal,patrikhuber,United Kingdom,United Kingdom
USCiLab_cereal,auric,"Kyiv, Ukraine",Ukraine
USCiLab_cereal,furkanusta,,None
USCiLab_cereal,volo-zyko,,None
USCiLab_cereal,abutcher-gh,,None
USCiLab_cereal,fiesh,,None
USCiLab_cereal,kallehuttunen,Helsinki,Finland
USCiLab_cereal,dlardi,,None
USCiLab_cereal,CasparKielwein,"Aachen, Germany",Germany
USCiLab_cereal,headupinclouds,"Brooklyn, NY",United States
USCiLab_cereal,jhol,UK,United Kingdom
USCiLab_cereal,arximboldi,"Berlin, Germany",Germany
USCiLab_cereal,kylefleming,"San Francisco, CA",United States
USCiLab_cereal,m7thon,,None
USCiLab_cereal,pkrenz,,None
USCiLab_cereal,drivehappy,,None
USCiLab_cereal,kepler-5,,None
USCiLab_cereal,reuk,United Kingdom,United Kingdom
USCiLab_cereal,miartad,,None
USCiLab_cereal,berenm,,None
USCiLab_cereal,bblackham,,None
USCiLab_cereal,junghans,"Los Alamos, NM, USA",United States
USCiLab_cereal,ClausKlein,Germany,Germany
USCiLab_cereal,Enhex,,None
USCiLab_cereal,eschnett,"Waterloo, Ontario, Canada",Canada
USCiLab_cereal,neomantra,"Greenwich, CT",United States
USCiLab_cereal,bluescarni,Heidelberg,South Africa
USCiLab_cereal,gheckman-gadova,,None
USCiLab_cereal,h-2,Reykjavik - Berlin ,Monaco
USCiLab_cereal,isuruf,"Urbana, IL",United States
USCiLab_cereal,ph03,Germany,Germany
USCiLab_cereal,stashlukj,"Nashua, NH",United States
USCiLab_cereal,johngladp,"Derby, Uk",United States
USCiLab_cereal,johnkeeping,"Cambridge, UK",United Kingdom
USCiLab_cereal,kklouzal,USA - Arizona,United States
USCiLab_cereal,laudrup,"Copenhagen, Denmark",Denmark
USCiLab_cereal,kersson,"Guilford, CT",United States
USCiLab_cereal,serpedon,,None
USCiLab_cereal,ImplOfAnImpl,,None
USCiLab_cereal,gouletr,,None
USCiLab_cereal,bastih,"Germany, Berlin",Germany
USCiLab_cereal,InBetweenNames,"Ottawa, Ontario",Canada
USCiLab_cereal,BigSeb,,None
USCiLab_cereal,tankorsmash,,None
USCiLab_cereal,tdudziak,Saarbrücken,Vatican
USCiLab_cereal,vigsterkr,,None
USCiLab_cereal,Vol-Alex,,None
USCiLab_cereal,groscoe2,,None
USCiLab_cereal,ilerik,Cyberspace,None
USCiLab_cereal,uentity,Russia/Ufa,Russia
USCiLab_cereal,ustulation,"Troon, Scotland (U.K)",United Kingdom
USCiLab_cereal,lukaszgemborowski,"Wrocław, Poland",Poland
FofanovLab_MTSv,tfursten,,None
FofanovLab_MTSv,ktaed,,None
FofanovLab_MTSv,IsaacShaffer,"Flagstaff, AZ",United States
FofanovLab_MTSv,fellmk,,None
Adrian-Cantu_PRINSEQ-plus-plus,Adrian-Cantu,,None
Adrian-Cantu_PRINSEQ-plus-plus,linsalrob,"Adelaide, Australia",Australia
dparks1134_ExpressBetaDiversity,dparks1134,,None
dparks1134_ExpressBetaDiversity,wwood,"Brisbane, University of Queensland",Australia
dparks1134_ExpressBetaDiversity,aaronmussig,Australia,Australia
dparks1134_ExpressBetaDiversity,mwhall,"Halifax, NS",Canada
johnlees_mantis,prashantpandey,Palo Alto CA,United States
johnlees_mantis,fataltes,US,United States
johnlees_mantis,rob-p,"College Park, MD",United States
johnlees_mantis,rtjohnso,San Francisco Bay Area,United States
johnlees_mantis,Phelimb,,None
LANL-Bioinformatics_FaQCs,chienchi,87544,Malta
LANL-Bioinformatics_FaQCs,jgans,,None
LANL-Bioinformatics_FaQCs,scholzmb,,None
GeneDx_scramble,rebecca810,,None
GeneDx_scramble,CarlosBorroto,"Gaithersburg, MD, US",United States
GeneDx_scramble,hackdna,,None
GeneDx_scramble,your-highness,Berlin,Germany
GeneDx_scramble,mfinelli,,None
wtsi-hpag_PretextGraph,EdHarry,,None
biocore_deblur,amnona,,None
biocore_deblur,ekopylova,"Rhône-Alpes, France",France
biocore_deblur,wasade,"Seattle, WA",United States
biocore_deblur,josenavas,"San Diego, California",United States
biocore_deblur,mortonjt,"New York, New York",United States
biocore_deblur,antgonza,"Boulder, Colorado",United States
biocore_deblur,ElDeveloper,"San Diego, California",United States
biocore_deblur,RNAer,,None
biocore_deblur,sjanssen2,"Gießen, Germany",Germany
biocore_deblur,jairideout,"Flagstaff, AZ",United States
biocore_deblur,gsmashd,,None
HaploConduct_HaploConduct,jbaaijens,,None
fabriziocosta_EDeN,fabriziocosta,,None
fabriziocosta_EDeN,antworteffekt,Hamburg,Germany
fabriziocosta_EDeN,bgruening,Freiburg (Germany),Germany
fabriziocosta_EDeN,smautner,,None
fabriziocosta_EDeN,gianlucacorrado,"London, United Kindgom",United Kingdom
fabriziocosta_EDeN,michauhl,Freiburg,Germany
fabriziocosta_EDeN,diegocerdan,,None
fabriziocosta_EDeN,pkohvaei,,None
cbg-ethz_smallgenomeutilities,sposadac,,None
cbg-ethz_smallgenomeutilities,SoapZA,"Basel, Switzerland",Switzerland
cbg-ethz_smallgenomeutilities,DrYak,,None
LaurieParkerLab_KinamineY-shaker,LaurieParkerLab,,None
diwis_BUFET,diwis,,None
suwangbio_MARGE_py3,suwangbio,,None
bayesiancook_pbmpi,bayesiancook,,None
bayesiancook_pbmpi,willpett,"Ames, Iowa",United States
AnantharamanLab_VIBRANT,KrisKieft,,None
AnantharamanLab_VIBRANT,upendrak,"Durham, North Carolina",United States
brentp_hts-nim-tools,brentp,"Utrecht, Netherlands",Netherlands
quadram-institute-bioscience_socru,andrewjpage,"Norwich, UK",United Kingdom
quadram-institute-bioscience_socru,Beansworth,,None
quadram-institute-bioscience_socru,thanhleviet,UK,United Kingdom
sanger-pathogens_saffrontree,andrewjpage,"Norwich, UK",United Kingdom
sanger-pathogens_saffrontree,ssjunnebo,,None
sanger-pathogens_saffrontree,garethpeat,"Hinxton, Cambridgeshire",Sint Maarten
sanger-pathogens_saffrontree,seretol,,None
sanger-pathogens_saffrontree,tseemann,"Melbourne, AUSTRALIA",United States
KleistLab_ginpiper,trofimovamw,Germany,Germany
hildebra_LCA,hifa,,None
hildebra_LCA,hildebra,"Norwich, UK",United Kingdom
bihealth_varfish-annotator,holtgrewe,Berlin,Germany
bihealth_varfish-annotator,dependabot[bot],,None
mshakya_phame,mshakya,,None
mshakya_phame,chienchi,87544,Malta
mshakya_phame,sanahmed,,None
mshakya_phame,poeli,,None
BoevaLab_FREEC,valeu,Zürich ,Monaco
BoevaLab_FREEC,calkan,"Ankara, Turkey",Turkey
BoevaLab_FREEC,matthdsm,"Ghent, Belgium",Belgium
BoevaLab_FREEC,xusailor,,None
beast-dev_beast-mcmc,rambaut,,None
beast-dev_beast-mcmc,msuchard,Los Angeles,United States
beast-dev_beast-mcmc,xji3,"New Orleans, LA",United States
beast-dev_beast-mcmc,GuyBaele,"Leuven, Belgium",Belgium
beast-dev_beast-mcmc,alexeid,"Auckland, New Zealand",New Zealand
beast-dev_beast-mcmc,pbastide,"Montpellier, France",France
beast-dev_beast-mcmc,gabehassler,,None
beast-dev_beast-mcmc,plemey,,None
beast-dev_beast-mcmc,mtolkoff,,None
beast-dev_beast-mcmc,Zhenyu028,,None
beast-dev_beast-mcmc,maxbiostat,"Rio de Janeiro, Brazil",Brazil
beast-dev_beast-mcmc,jessiewu,,None
beast-dev_beast-mcmc,trvrb,"Seattle, WA",United States
beast-dev_beast-mcmc,mandevgill,,None
beast-dev_beast-mcmc,walterxie,"Auckland, NZ",New Zealand
beast-dev_beast-mcmc,jtmccr1,University of Edinburgh,United States
beast-dev_beast-mcmc,fbielejec,"Leuven, Belgium",Belgium
beast-dev_beast-mcmc,athos00,,None
beast-dev_beast-mcmc,mdkarcher,"Seattle, WA",United States
beast-dev_beast-mcmc,ayresdl,,None
beast-dev_beast-mcmc,cykc,Seattle,United States
beast-dev_beast-mcmc,mdhall272,,None
beast-dev_beast-mcmc,KanikaNahata,"Rega Institute, KU Leuven",Belgium
beast-dev_beast-mcmc,4ment,Australia,Australia
beast-dev_beast-mcmc,gcybis,,None
beast-dev_beast-mcmc,necrolyte2,"Minneapolis, MN",United States
beast-dev_beast-mcmc,armanbilge,"Seattle, Washington",United States
beast-dev_beast-mcmc,jonchang,Los Angeles,United States
beast-dev_beast-mcmc,ViralVerity,,None
kowallus_mbgc,kowallus,,None
merfishtools_merfishtools,johanneskoester,"Essen, Germany",Germany
merfishtools_merfishtools,tedil,,None
FredHutch_adpred,aerijman,Ipswich,Spain
FredHutch_adpred,dependabot[bot],,None
quinlan-lab_STRling,hdashnow,"Salt Lake City, Utah",United States
quinlan-lab_STRling,brentp,"Utrecht, Netherlands",Netherlands
quinlan-lab_STRling,wdecoster,"Antwerp, Belgium",Belgium
liguowang_CrossMap,liguowang,Minnesota,United States
liguowang_CrossMap,roryk,"Branford, CT",United States
PacificBiosciences_FALCON,pb-cdunn,"Menlo Park, CA",United States
PacificBiosciences_FALCON,pb-jchin,,None
PacificBiosciences_FALCON,pb-isovic,,None
PacificBiosciences_FALCON,cschin,,None
PacificBiosciences_FALCON,pb-dseifert,"Basel, Switzerland",Switzerland
PacificBiosciences_FALCON,pbjd,,None
PacificBiosciences_FALCON,cdunn2001,Seattle,United States
PacificBiosciences_FALCON,mhsieh,"East Menlo Park, California, USA",United States
PacificBiosciences_FALCON,bwlang,,None
PacificBiosciences_FALCON,lhon,,None
PacificBiosciences_FALCON,rlleras,,None
PacificBiosciences_FALCON,isugif,Iowa,United States
PacificBiosciences_FALCON,abretaud,"Rennes, France",France
PacificBiosciences_FALCON,armintoepfer,Gelsenkirchen,Germany
PacificBiosciences_FALCON,isovic,"Croatia, Singapore, Menlo Park",United States
PacificBiosciences_FALCON,mjhsieh,,None
PacificBiosciences_FALCON,Imoteph,Göttingen,Guinea
PacificBiosciences_FALCON,WenchaoLin,"TEDA, Tianjin, China",China
cellgeni_sceasy,nh3,,None
cellgeni_sceasy,pablo-gar,,None
cellgeni_sceasy,cakirb,,None
cellgeni_sceasy,metakuni,,None
cellgeni_sceasy,mckinsel,San Francisco,United States
raphael-group_THetA,loesper,,None
raphael-group_THetA,gsatas,,None
raphael-group_THetA,daviddliu,"Providence, RI",United States
raphael-group_THetA,NHJohnson,,None
raphael-group_THetA,simozacca,,None
raphael-group_THetA,etal,"San Francisco, CA",United States
raphael-group_THetA,jsmedmar,"New York, New York",United States
raphael-group_THetA,rchikhi,France,France
gpertea_gclib,gpertea,"Maryland, USA",United States
gpertea_gclib,rob-p,"College Park, MD",United States
gpertea_gclib,smoe,Germany,Germany
Cibiv_trumicount,fgp,,None
kblin_bioinf-helperlibs,kblin,,None
kblin_bioinf-helperlibs,SJShaw,,None
Oshlack_Lace,Quarkins,,None
Oshlack_Lace,nadiadavidson,,None
Oshlack_Lace,dpryan79,"Basel, Switzerland / Freiburg, Germany",Germany
Oshlack_Lace,brianjohnhaas,,None
Oshlack_Lace,damayanthiHerath,Sri Lanka,Sri Lanka
Oshlack_Lace,hdashnow,"Salt Lake City, Utah",United States
Oshlack_Lace,Lix1993,Shanghai,China
igvteam_igv,jrobinso,,None
igvteam_igv,davideby,,None
igvteam_igv,nchernia,,None
igvteam_igv,amwenger,,None
igvteam_igv,jsilter,,None
igvteam_igv,juuussi,,None
igvteam_igv,brainstorm,"Melbourne, Victoria, Australia",Australia
igvteam_igv,helgathorv,,None
igvteam_igv,mnazaire,,None
igvteam_igv,benbfly,"Jerusalem, Israel",Israel
igvteam_igv,fac2003,"New York, NY,USA",United States
igvteam_igv,iontorrent-dev,,None
igvteam_igv,david-w-mead,,None
igvteam_igv,nh13,,None
igvteam_igv,twmccart,,None
igvteam_igv,Seraff,"Ceske Budejovice, Czech Republic",Czech Republic
igvteam_igv,dbrant,"Boston, MA",United States
igvteam_igv,joshua-gould,,None
igvteam_igv,chenliangomc,,None
igvteam_igv,jordeu,Barcelona,Spain
igvteam_igv,Lenbok,"Hamiltron, City of the Future",Wallis and Futuna
igvteam_igv,cassiedoll,,None
igvteam_igv,bpow,"Chapel Hill, NC, USA",United States
igvteam_igv,CJ-Chen,,None
igvteam_igv,Schmytzi,Uppsala,Sweden
igvteam_igv,etal,"San Francisco, CA",United States
igvteam_igv,hmenager,"Paris, France",France
igvteam_igv,jpiper,UK,United Kingdom
igvteam_igv,jstjohn,"San Francisco, CA",United States
igvteam_igv,julianhess,,None
igvteam_igv,kshakir,,None
igvteam_igv,ldgauthier,,None
igvteam_igv,MauricioCarneiro,"Cambridge, MA USA",United States
igvteam_igv,rmzelle,"Vermont, USA",United States
igvteam_igv,sjackman,"Vancouver, Canada",Canada
igvteam_igv,alexkarezin,"Boston, MA",United States
igvteam_igv,alterdego,,None
igvteam_igv,hervold,"San Francisco, CA",United States
igvteam_igv,tmarvinc,Jakarta,Indonesia
graik_biskit,graik,KAUST,United States
graik_biskit,guzmanfj,,None
graik_biskit,pschmidtke,Paris,France
graik_biskit,neb9,,None
graik_biskit,DAlvGar,,None
graik_biskit,ggutierrez-bio,,None
graik_biskit,victor-gil-sepulveda,Spain,Trinidad and Tobago
esteinig_nanoq,esteinig,"Melbourne, Australia",Australia
esteinig_nanoq,Euglenoid,,None
brian-cleary_LatentStrainAnalysis,brian-cleary,,None
ncbi_sra-human-scrubber,multikengineer,,None
ncbi_sra-human-scrubber,k-florek,Wisconsin State Laboratory of Hygiene,United States
BrooksLabUCSC_flair,belgravia,,None
BrooksLabUCSC_flair,csoulette,,None
BrooksLabUCSC_flair,diekhans,"Santa Cruz, CA, US",United States
BrooksLabUCSC_flair,rstraver,Utrecht/Amsterdam,United States
BrooksLabUCSC_flair,andr-kun,,None
BrooksLabUCSC_flair,smaegol,"Warsaw, Poland",Poland
BrooksLabUCSC_flair,wdecoster,"Antwerp, Belgium",Belgium
BrooksLabUCSC_flair,alexg9010,"Berlin, Germany",Germany
ncbi_sra-tools,durbrow,,None
ncbi_sra-tools,klymenko,,None
ncbi_sra-tools,wraetz,,None
ncbi_sra-tools,aboshkin,,None
ncbi_sra-tools,kdurbrow,,None
ncbi_sra-tools,aiskhakov,North Pole,North Korea
ncbi_sra-tools,kwrodarmer,,None
ncbi_sra-tools,alexukr,,None
ncbi_sra-tools,ksrodarmer,,None
ncbi_sra-tools,yaschenk,,None
ncbi_sra-tools,a-nikitiuk,,None
ncbi_sra-tools,boshkins,"Herndon, VA",United States
ncbi_sra-tools,skripche,,None
ncbi_sra-tools,vartanianmh,,None
ncbi_sra-tools,Prodromus,,None
ncbi_sra-tools,Miserlou,/dev/null,Monaco
ncbi_sra-tools,mdshw5,"Boston, MA",United States
rambaut_figtree,rambaut,,None
rambaut_figtree,msuchard,Los Angeles,United States
rambaut_figtree,Seraff,"Ceske Budejovice, Czech Republic",Czech Republic
rambaut_figtree,kloetzl,,None
rambaut_figtree,simonflood,"Cambridge, UK",United Kingdom
PacificBiosciences_bam2fastx,armintoepfer,Gelsenkirchen,Germany
PacificBiosciences_bam2fastx,pb-dseifert,"Basel, Switzerland",Switzerland
PacificBiosciences_bam2fastx,mhsieh,"East Menlo Park, California, USA",United States
PacificBiosciences_bam2fastx,pb-cdunn,"Menlo Park, CA",United States
PacificBiosciences_bam2fastx,derekwbarnett,,None
PacificBiosciences_bam2fastx,natechols,SF Bay Area,United States
PacificBiosciences_bam2fastx,pezmaster31,,None
mariokostelac_ra,mariokostelac,"Zagreb, Croatia",Croatia
mariokostelac_ra,rvaser,Singapore,Singapore
bredelings_bali-phy,bredelings,"Durham, NC",United States
bredelings_bali-phy,karolisr,"Chicago, IL",United States
bredelings_bali-phy,sibonli,"Mountain View, CA",United States
bredelings_bali-phy,jonchang,Los Angeles,United States
bredelings_bali-phy,Caetanods,,None
bredelings_bali-phy,msuchard,Los Angeles,United States
magnusmanske_snpomatic,magnusmanske,"Cambridge, UK",United Kingdom
tseemann_berokka,tseemann,"Melbourne, AUSTRALIA",United States
rgcca-factory_RGCCA,ecamenen,,None
rgcca-factory_RGCCA,Tenenhaus,,None
rgcca-factory_RGCCA,AGloaguen,,None
rgcca-factory_RGCCA,abourrelier,,None
rgcca-factory_RGCCA,Caroline-Peltier,,None
rgcca-factory_RGCCA,bernt-matthias,Leipzig,Germany
cc2qe_vawk,cc2qe,"Boston, MA",United States
blinard-BIOINFO_CATCh,blinard-BIOINFO,"Montpellier, France",France
tderrien_FEELnc,vwucher,,None
tderrien_FEELnc,tderrien,Rennes,France
tderrien_FEELnc,flegeai,,None
tjunier_newick_utils,tjunier,"Lausanne, Switzerland",Switzerland
tjunier_newick_utils,richelbilderbeek,"Uppsala, Sweden",Sweden
soedinglab_spacepharer,milot-mirdita,Munich,Germany
soedinglab_spacepharer,RuoshiZhang,,None
soedinglab_spacepharer,elileka,"Goettingen, Germany",Germany
Kingsford-Group_scallop,shaomingfu,State College,United States
Kingsford-Group_scallop,ckingsford,"Pittsburgh, PA",United States
Kingsford-Group_scallop,danfdeblasio,"El Paso, TX",United States
Kingsford-Group_scallop,gmarcais,,None
makovalab-psu_NoiseCancellingRepeatFinder,rsharris,,None
makovalab-psu_NoiseCancellingRepeatFinder,biomonika,,None
tothuhien_lsd2,bqminh,"Canberra, Australia",Australia
tothuhien_lsd2,tothuhien,,None
jpuritz_dDocent,jpuritz,"Kingston, RI",United States
jpuritz_dDocent,TomaszSuchan,,None
