software_name,username,location,country
broadinstitute_gatk,MartonKN,"Boston, MA, USA",United States
broadinstitute_gatk,DonFreed,,None
broadinstitute_gatk,gbrandt6,,None
broadinstitute_gatk,nh13,,None
broadinstitute_gatk,kshakir,,None
broadinstitute_gatk,AymanDF,,None
broadinstitute_gatk,jsotobroad,,None
broadinstitute_gatk,michaelgatzen,,None
broadinstitute_gatk,mlathara,,None
broadinstitute_gatk,KevinCLydon,United States,United States
broadinstitute_gatk,kdatta,"Hillsboro, OR",United States
broadinstitute_gatk,dekling,,None
broadinstitute_gatk,bshifaw,,None
broadinstitute_gatk,haileypfox,,None
broadinstitute_gatk,fleharty,United States,United States
broadinstitute_gatk,skwalker,,None
broadinstitute_gatk,eitanbanks,,None
broadinstitute_gatk,sersorrel,United Kingdom,United Kingdom
broadinstitute_gatk,kkaneda,,None
broadinstitute_gatk,psfoley,"Portland, OR",United States
broadinstitute_gatk,jonathoncohen98,,None
broadinstitute_gatk,kvinter1,,None
broadinstitute_gatk,pnvaidya,,None
broadinstitute_gatk,kcibul,"Cambridge, MA",United States
broadinstitute_gatk,als364,"Somerville, MA",United States
broadinstitute_gatk,derekca,"Boston, MA",United States
broadinstitute_gatk,rick-heig,,None
broadinstitute_gatk,byoo,,None
broadinstitute_gatk,nenewell,,None
broadinstitute_gatk,apete,"Stockholm, Sweden",Sweden
broadinstitute_gatk,janlugt,The Netherlands,Netherlands
broadinstitute_gatk,andersleung,,None
broadinstitute_gatk,yech1990,,None
broadinstitute_gatk,danxmoran,"Boston, MA",United States
broadinstitute_gatk,davidaadams,,None
broadinstitute_gatk,davidbernick,"Boston, MA",United States
broadinstitute_gatk,AxVE,,None
broadinstitute_gatk,EdwardDixon,,None
broadinstitute_gatk,yegeniy,,None
broadinstitute_gatk,francares,"Portland, Oregon, United States",United States
broadinstitute_gatk,fnothaft,"Oakland, CA",United States
broadinstitute_gatk,frank-y-liu,Austin,United States
broadinstitute_gatk,gileshall,,None
broadinstitute_gatk,jmthibault79,,None
broadinstitute_gatk,joshwilding4444,,None
broadinstitute_gatk,mr-c,"Berlin, Germany",Germany
broadinstitute_gatk,pjfan,,None
broadinstitute_gatk,sclan,,None
broadinstitute_gatk,tfenne,"Boulder, CO",United States
broadinstitute_gatk,tlangs,"Cambridge, MA",United States
broadinstitute_gatk,arsenb,,None
broadinstitute_gatk,benjamincarlin,,None
broadinstitute_gatk,dantefff,,None
broadinstitute_gatk,kohlk,,None
broadinstitute_gatk,yonahgreene,,None
muhaochen_seq_ppi,muhaochen,,None
muhaochen_seq_ppi,chelseaju,,None
jaydchan_tawny-karyotype,jdwarrender,,None
jaydchan_tawny-karyotype,jaydchan,"Newcastle, UK",United Kingdom
jaydchan_tawny-karyotype,phillord-ncl,,None
jaydchan_tawny-karyotype,phillord,"Newcastle, UK",United Kingdom
B3rse_qparse,B3rse,"Boston, MA",United States
phoenixding_methrafo,phoenixding,Pittsburgh,United States
vo-hong-thanh_rssalib,vo-hong-thanh,"Espoo, Finland",Finland
wanwenzeng_DeepExpression,wanwenzeng,,None
tchitchek-lab_SPADEVizR,nicolas-tchitchek,"Hospital of the Pitié-Salpêtrière, Paris, France ",France
prody_rhapsody,luponzo86,,None
prody_rhapsody,SHZ66,"Pittsburgh, PA 15213",United States
prody_rhapsody,jamesmkrieger,"London, UK",United Kingdom
zrq0123_BiXGBoost,zrq0123,,None
UdeM-LBIT_CoreTracker,maclandrol,"Montréal, Canada",Canada
siamakz_dNBFA,siamakz,,None
topherconley_optimize-it,topherconley,"Salt Lake City, UT",United States
Cobanoglu-Lab_EPEE,muratcan-cobanoglu,,None
Cobanoglu-Lab_EPEE,mcc-,,None
Zhangxf-ccnu_EnImpute,Zhangxf-ccnu,,None
mikelhernaez_linker,mikelhernaez,"Urbana, IL, USA",United States
mikelhernaez_linker,cblatti3,"Urbana, IL",United States
gangwug_MetaCycle,gangwug,,None
gangwug_MetaCycle,Xavier-i,"Waterloo, Ontario",Canada
gangwug_MetaCycle,matthewcarlucci,,None
ding-lab_msisensor,Beifang,St. Louis,Ethiopia
ding-lab_msisensor,ckandoth,"Los Angeles, CA, USA",United States
ding-lab_msisensor,liangkaiye,,None
ding-lab_msisensor,alexpenson,,None
wenjiegroup_DNN-HMM,requiem116,,None
GuoBioinfoLab_CATT,aqzas,,None
ajm_swiftlink,ajm,,None
compomics_ms2rescore,RalfG,"Ghent, Belgium",Belgium
compomics_ms2rescore,anasilviacs,"Gent, Belgium",Belgium
compomics_ms2rescore,ArthurDeclercq,,None
compomics_ms2rescore,tivdnbos,,None
Marleen1_OGRE,Marleen1,,None
icthrm_CRM,icthrm,,None
biocore-NTNU_pyranges,endrebak,San Junipero,San Marino
biocore-NTNU_pyranges,iamjli,,None
biocore-NTNU_pyranges,MuhammedHasan,California,United States
biocore-NTNU_pyranges,cfriedline,"Richmond, VA",United States
biocore-NTNU_pyranges,jergosh,Cambridge,United States
biocore-NTNU_pyranges,liyao001,"Ithaca, NY",United States
biocore-NTNU_pyranges,wdecoster,"Antwerp, Belgium",Belgium
shaunpwilkinson_aphid,shaunpwilkinson,"Wellington, NZ",New Zealand
namsyvo_IVC,namsyvo,"Ha Noi, Viet Nam",Vietnam
jheatmap_jheatmap,jordeu,Barcelona,Spain
jheatmap_jheatmap,mpschr,,None
jheatmap_jheatmap,wilzbach,Germany,Germany
HongjianLi_MLSF,HongjianLi,,None
benliemory_IPBT,bensli,,None
dstahlke_gnuplot-iostream,dstahlke,,None
dstahlke_gnuplot-iostream,amirmasoudabdol,"Amsterdam, Netherlands",Netherlands
dstahlke_gnuplot-iostream,franpog859,"Katowice, Poland",Poland
dstahlke_gnuplot-iostream,zenfey,Tokyo,Japan
dstahlke_gnuplot-iostream,abrock,,None
yuht4_SANPolyA,yuht4,,None
ChongLab_MRLR,penguab,New York,United States
chapmanb_bcbio-nextgen,chapmanb,"Boston, MA",United States
chapmanb_bcbio-nextgen,roryk,"Branford, CT",United States
chapmanb_bcbio-nextgen,lpantano,Boston,United States
chapmanb_bcbio-nextgen,naumenko-sa,,None
chapmanb_bcbio-nextgen,matthdsm,"Ghent, Belgium",Belgium
chapmanb_bcbio-nextgen,lbeltrame,"Milano, Italy",Italy
chapmanb_bcbio-nextgen,tetianakh,"Poznań, Poland",Poland
chapmanb_bcbio-nextgen,hackdna,,None
chapmanb_bcbio-nextgen,brainstorm,"Melbourne, Victoria, Australia",Australia
chapmanb_bcbio-nextgen,kern3020,"Menlo Park, CA",United States
chapmanb_bcbio-nextgen,cbrueffer,"Lund, Sweden",Sweden
chapmanb_bcbio-nextgen,vladsaveliev,Melbourne,Australia
chapmanb_bcbio-nextgen,guillermo-carrasco,Stockholm,Sweden
chapmanb_bcbio-nextgen,mariogiov,"Stockholm, Sweden",Sweden
chapmanb_bcbio-nextgen,mjafin,UK,United Kingdom
chapmanb_bcbio-nextgen,tanglingfung,USA,United States
chapmanb_bcbio-nextgen,skanwal,"Melbourne, Australia",Australia
chapmanb_bcbio-nextgen,porterjamesj,"New York, NY",United States
chapmanb_bcbio-nextgen,smoe,Germany,Germany
chapmanb_bcbio-nextgen,biocyberman,"Aalborg, Denmark",Denmark
chapmanb_bcbio-nextgen,alexcoman,Romania,Romania
chapmanb_bcbio-nextgen,bogdang989,,None
chapmanb_bcbio-nextgen,vals,"Cambridge, MA",United States
chapmanb_bcbio-nextgen,brentp,"Utrecht, Netherlands",Netherlands
chapmanb_bcbio-nextgen,hammer,,None
chapmanb_bcbio-nextgen,matted,"Cambridge, MA",United States
chapmanb_bcbio-nextgen,mistrm82,Canada,Canada
chapmanb_bcbio-nextgen,apastore,,None
chapmanb_bcbio-nextgen,peterjc,"Dundee, Scotland, UK",United Kingdom
chapmanb_bcbio-nextgen,yoonsquared,,None
chapmanb_bcbio-nextgen,stephenturner,"Charlottesville, VA",United States
chapmanb_bcbio-nextgen,a113n,,None
chapmanb_bcbio-nextgen,roland-ewald,"Rostock, Germany",Germany
chapmanb_bcbio-nextgen,gberriz,"Boston, MA",United States
chapmanb_bcbio-nextgen,jwm,,None
chapmanb_bcbio-nextgen,mpschr,,None
chapmanb_bcbio-nextgen,tetron,Boston,United States
chapmanb_bcbio-nextgen,rdocking,"Vancouver, BC, Canada",Canada
chapmanb_bcbio-nextgen,saketkc,New York,United States
chapmanb_bcbio-nextgen,DrHogart,Moscow,Russia
chapmanb_bcbio-nextgen,travc,"Vero Beach, FL",United States
chapmanb_bcbio-nextgen,WimSpee,,None
chapmanb_bcbio-nextgen,pdiakumis,Melbourne Australia,Australia
chapmanb_bcbio-nextgen,pfaucon,"Arizona, USA",United States
chapmanb_bcbio-nextgen,etal,"San Francisco, CA",United States
chapmanb_bcbio-nextgen,kmendler,"Boston, MA, USA",United States
chapmanb_bcbio-nextgen,pfpjs,"Porto, Portugal",Portugal
chapmanb_bcbio-nextgen,verdurin,,None
chapmanb_bcbio-nextgen,Lobage,,None
chapmanb_bcbio-nextgen,pansapiens,"Melbourne, Australia",Australia
chapmanb_bcbio-nextgen,gabeng,Germany,Germany
chapmanb_bcbio-nextgen,bcosc,"Boston, MA",United States
chapmanb_bcbio-nextgen,dbolser-ebi,United Kingdom,United Kingdom
chapmanb_bcbio-nextgen,kennedydane,Cape Town,South Africa
chapmanb_bcbio-nextgen,geetduggal,United States,United States
chapmanb_bcbio-nextgen,jmchilton,"State College, PA",United States
chapmanb_bcbio-nextgen,astrojuanlu,Spain,Trinidad and Tobago
chapmanb_bcbio-nextgen,kevyin,Sydney,Australia
chapmanb_bcbio-nextgen,kwoklab-user,,None
chapmanb_bcbio-nextgen,markdunning,"Sheffield, Uk",United Kingdom
chapmanb_bcbio-nextgen,mdeboth,"Phoenix, AZ",United States
chapmanb_bcbio-nextgen,mr-c,"Berlin, Germany",Germany
chapmanb_bcbio-nextgen,mjsteinbaugh,"Cambridge, MA",United States
chapmanb_bcbio-nextgen,ohofmann,"Melbourne, Australia",Australia
chapmanb_bcbio-nextgen,nuin,"Edmonton, AB, Canada",Canada
chapmanb_bcbio-nextgen,felciano,,None
chapmanb_bcbio-nextgen,raonyguimaraes,Dublin - Ireland,Ireland
chapmanb_bcbio-nextgen,robinandeer,Stockholm,Sweden
chapmanb_bcbio-nextgen,rollf,,None
chapmanb_bcbio-nextgen,timgates42,Sydney,Australia
chapmanb_bcbio-nextgen,tfmorris,"Boston, USA",United States
chapmanb_bcbio-nextgen,funnell,New York,United States
chapmanb_bcbio-nextgen,cure,Boston,United States
chapmanb_bcbio-nextgen,dezzan,Russia. Moscow,Russia
chapmanb_bcbio-nextgen,leiendeckerlu,Vienna,Austria
chapmanb_bcbio-nextgen,mmoisse,,None
chapmanb_bcbio-nextgen,rchekaluk,,None
matterport_Mask_RCNN,waleedka,"Mountain View, CA",United States
matterport_Mask_RCNN,keineahnung2345,,None
matterport_Mask_RCNN,philferriere,San Francisco Bay Area,United States
matterport_Mask_RCNN,Borda,Prague,Czech Republic
matterport_Mask_RCNN,coreyhu,"Bay Area, CA",United States
matterport_Mask_RCNN,Cpruce,,None
matterport_Mask_RCNN,julienr,Switzerland,Switzerland
matterport_Mask_RCNN,ps48,"Seattle, WA",United States
matterport_Mask_RCNN,JNingWei,"Hangzhou, China",China
matterport_Mask_RCNN,maxfrei750,,None
matterport_Mask_RCNN,akTwelve,,None
matterport_Mask_RCNN,gakarak,Minsk,Belarus
matterport_Mask_RCNN,austinegri,,None
matterport_Mask_RCNN,DingkunLiu,"Beijing, China",China
matterport_Mask_RCNN,elejke,"Moscow, Russian Federation",Russia
matterport_Mask_RCNN,imgyuri,,None
matterport_Mask_RCNN,Sekunde,Munich,Germany
matterport_Mask_RCNN,karanchahal,New York,United States
matterport_Mask_RCNN,Scitator,Moscow,Russia
matterport_Mask_RCNN,manasbedmutha98,,None
matterport_Mask_RCNN,moorage,"Mountain View, CA",United States
matterport_Mask_RCNN,rymalia,,None
matterport_Mask_RCNN,skt7,"Mumbai, Maharastra, India",India
matterport_Mask_RCNN,StevenHickson,,None
matterport_Mask_RCNN,Veemon,"Melbourne, Australia",Australia
matterport_Mask_RCNN,Viredery,,None
matterport_Mask_RCNN,yanfengliu,"Seattle, WA",United States
matterport_Mask_RCNN,cclauss,Switzerland,Switzerland
matterport_Mask_RCNN,concerttttt,Singapore,Singapore
matterport_Mask_RCNN,jmtatsch,Munich,Germany
matterport_Mask_RCNN,bill2239,United States,United States
matterport_Mask_RCNN,llltttppp,,None
matterport_Mask_RCNN,marluca,,None
matterport_Mask_RCNN,mowoe,Germany,Germany
matterport_Mask_RCNN,np-csu,China,Nicaragua
matterport_Mask_RCNN,robaleman,CA,United States
matterport_Mask_RCNN,xelmirage,,None
matterport_Mask_RCNN,yqNLP,,None
matterport_Mask_RCNN,ziyigogogo,"Chengdu, China",China
gifford-lab_antibody-2019,lgsaber,,None
gifford-lab_antibody-2019,b-carter,"Cambridge, MA",United States
ebraun68_sixparam,ebraun68,"Gainesville, FL",United States
CSB5_atminter,Klim314,,None
CSB5_atminter,lch14forever,US,United States
CSB5_atminter,nnnagara,,None
kkrizanovic_RNAseqEval,kkrizanovic,"Zagreb, Croatia",Croatia
alexjcornish_PhenoRank,alexjcornish,London,United Kingdom
BioinfLab_ChaperISM,mauriciomr1985,Porto Alegre,Brazil
BioinfLab_ChaperISM,BioinfLab,,None
davidvi_pypanda,davidvi,"Palo Alto, California",United States
davidvi_pypanda,djaovx,,None
davidvi_pypanda,aless80,"Oslo, Norway",Norway
szymczak-lab_PathwayGuidedRF,silkeszy,,None
szymczak-lab_PathwayGuidedRF,StephanSeifert,,None
HaisiYi_Bayexer,HaisiYi,,None
HaisiYi_Bayexer,frederic-mahe,"Montpellier, France",France
urrutiag_destin,urrutiag,,None
urrutiag_destin,yuchaojiang,"Chapel Hill, NC",United States
ding-lab_CharGer,ccwang002,"St. Louis, MO",United States
ding-lab_CharGer,AdamDS,"St. Louis, MO",United States
ding-lab_CharGer,fernanda-rodrigues,"Saint Louis, MO - US",United States
ding-lab_CharGer,kuanlinhuang,,None
ding-lab_CharGer,rmashl,"St. Louis, MO",United States
ding-lab_CharGer,amilacsw,,None
ding-lab_CharGer,mmoisse,,None
BIMIB-DISCo_popFBA,kiaradamiani,,None
kimmo1019_hicGAN,kimmo1019,,None
sulab-wmu_scTPA,zgyaru,China,Nicaragua
fmfi-compbio_deepnano-blitz,usamec,,None
fmfi-compbio_deepnano-blitz,ppershing,,None
fmfi-compbio_deepnano-blitz,M-Fedor,Slovakia,Slovakia
fmfi-compbio_deepnano-blitz,tmassingham-ont,Oxford,United Kingdom
kfattila_LZW-Kernel,kfattila,Moscow,Russia
nellore_rail-dbgap,nellore,"Portland, Oregon",United States
frankkramer-lab_ndexr,florian-j-auer,Augsburg,Germany
frankkramer-lab_ndexr,donshikin,"Boston, MA",United States
frankkramer-lab_ndexr,frankkramer,Augsburg,Germany
frankkramer-lab_ndexr,nturaga,,None
frankkramer-lab_ndexr,dexterpratt,,None
frankkramer-lab_ndexr,hpages,,None
frankkramer-lab_ndexr,vobencha,San Francisco,United States
frankkramer-lab_ndexr,LiNk-NY,"New York City, NY",United States
sysu-yanglab_GRASP,Jh-SYSU,GuangZhou,China
sysu-yanglab_GRASP,sysu-yanglab,"Guangzhou, PR China",China
vittoriofortino84_ThETA,vittoriofortino84,Kuopio,Finland
vittoriofortino84_ThETA,juuussi,,None
wzhang1984_NBSS,wzhang1984,,None
py-merp_py-merp,peteryin,,None
py-merp_py-merp,peteryin21,San Francisco,United States
lab319_GRNs_nonlinear_ODEs,lab319,,None
hr1912_TreeExp,hr1912,"Suzhou, Jiangsu, PRC",China
thackmann_Distanced,thackmann,,None
mlandis_phylowood,mlandis,"St. Louis, MO",United States
mlandis_phylowood,trvrb,"Seattle, WA",United States
shka_R-SAMstrt,shka,Finland & Sweden,Sweden
whitehead_plaac,andynu,"Cambridge, MA",United States
whitehead_plaac,alexlancaster,Boston,United States
whitehead_plaac,oliverking,,None
brentp_cyvcf2,brentp,"Utrecht, Netherlands",Netherlands
brentp_cyvcf2,tomwhite,"Wales, UK",United Kingdom
brentp_cyvcf2,indraniel,,None
brentp_cyvcf2,ccwang002,"St. Louis, MO",United States
brentp_cyvcf2,grahamgower,Copenhagen,Denmark
brentp_cyvcf2,marcelm,Stockholm,Sweden
brentp_cyvcf2,nh13,,None
brentp_cyvcf2,splichte,,None
brentp_cyvcf2,mbhall88,"Sunshine Coast, Australia",Australia
brentp_cyvcf2,LiterallyUniqueLogin,,None
brentp_cyvcf2,sndrtj,Netherlands,Netherlands
brentp_cyvcf2,timothymillar,"Christchurch, New Zealand",New Zealand
brentp_cyvcf2,wdecoster,"Antwerp, Belgium",Belgium
brentp_cyvcf2,chapmanb,"Boston, MA",United States
brentp_cyvcf2,horta,"London, UK",United Kingdom
brentp_cyvcf2,ernfrid,"Saint Louis, MO",United States
brentp_cyvcf2,dcroote,"Bay Area, CA",United States
brentp_cyvcf2,giladmishne,,None
brentp_cyvcf2,jamespeapen,Van Andel Institute,Turkey
brentp_cyvcf2,johanneskoester,"Essen, Germany",Germany
brentp_cyvcf2,juliangehring,,None
brentp_cyvcf2,kullrich,Ploen,Yemen
brentp_cyvcf2,raonyguimaraes,Dublin - Ireland,Ireland
brentp_cyvcf2,stefanor,The Internet,None
brentp_cyvcf2,smoe,Germany,Germany
brentp_cyvcf2,jdelafon,"Lausanne, Switzerland",Switzerland
brentp_cyvcf2,jeffspence,,None
mafeiyang_ACTINN,mafeiyang,,None
puko818_SureTypeSC,puko818,,None
CABSEL_SINCERITIES,papilinan,,None
CABSEL_SINCERITIES,ash3m21,,None
wangronglu_BNRR,wangronglu,,None
ding-lab_publicDEPO,AdamDS,"St. Louis, MO",United States
jyyu_ScreenBEAM,jyyu,"Memphis, TN",United States
bhklab_genefu,DGendoo,,None
bhklab_genefu,bhaibeka,"Toronto, Ontario, Canada",Canada
bhklab_genefu,ChristopherEeles,"Toronto, ON Canada",Canada
bhklab_genefu,mschroed,,None
bhklab_genefu,dtenenba,,None
bhklab_genefu,nturaga,,None
bhklab_genefu,gangeshberi,,None
bhklab_genefu,hpages,,None
bhklab_genefu,kofiav,Remote,None
bhklab_genefu,vobencha,San Francisco,United States
bhklab_genefu,LiNk-NY,"New York City, NY",United States
bhklab_genefu,NFeizi,,None
GreenwoodLab_funtooNorm,kkleinoros,,None
GreenwoodLab_funtooNorm,stepanv1,New York,United States
GreenwoodLab_funtooNorm,RaphaelRaphael,,None
GreenwoodLab_funtooNorm,turgeonmaxime,Canada,Canada
GreenwoodLab_funtooNorm,lckarssen,NL,Netherlands
GreenwoodLab_funtooNorm,DanielEWeeks,"Pittsburgh, Pennsylvania, USA",United States
GreenwoodLab_funtooNorm,driusan,"Montreal, QC",Canada
wangxiao1254_idash_competition,wangxiao1254,"Evanston, IL",United States
wangxiao1254_idash_competition,kartik1507,,None
vanessajurtz_lasagne4bio,vanessajurtz,,None
vanessajurtz_lasagne4bio,alrojo,"Stanford, California",United States
vanessajurtz_lasagne4bio,fmaguire,"Halifax, Nova Scotia, Canada",Canada
vanessajurtz_lasagne4bio,JJAlmagro,,None
vanessajurtz_lasagne4bio,Warvito,United Kingdom,United Kingdom
bio-ontology-research-group_SmuDGE,monaalsh,,None
PapenfussLab_HaveYouSwappedYourSamples,jibsch,,None
mikelhernaez_qvz,gmalysa,"Pittsburgh, PA",United States
mikelhernaez_qvz,mikelhernaez,"Urbana, IL, USA",United States
mikelhernaez_qvz,iochoa,,None
NeilPearson-Lilly_TractaViewer,NeilPearson-Lilly,,None
gaitat_GenomeUPlot,dependabot[bot],,None
gaitat_GenomeUPlot,gaitat,,None
RudiSchill_MHN,RudiSchill,,None
yamada-lab_functree-ng,yutayamate,"Tokyo, Japan",Japan
yamada-lab_functree-ng,omixer,Worldwide,Jordan
yamada-lab_functree-ng,dependabot[bot],,None
Micromeda_pygenprop,LeeBergstrand,,None
Micromeda_pygenprop,jjkoehorst,The Netherlands,Netherlands
dvav_eQTLseq,dvav,,None
daviddaigithub_IGESS,daviddaigithub,,None
antrec_spectrassembler,antrec,,None
antrec_spectrassembler,druvus,Sweden,Sweden
amanzju_MDEHT,amanzju,"Zhejiang university, China",China
RWilton_Arioc,RWilton,"Baltimore, MD  (USA)",United States
maglab_naked-mole-rat-portal,tjomasc,,None
maglab_naked-mole-rat-portal,zfarooq2,,None
maglab_naked-mole-rat-portal,dependabot[bot],,None
Illumina_manta,ctsa,San Diego,United States
Illumina_manta,x-chen,San Diego,United States
Illumina_manta,olest,"Cambridge, UK",United Kingdom
Illumina_manta,felixschlesinger,,None
Illumina_manta,atanu-strand,,None
Illumina_manta,nnariai,San Diego,United States
Illumina_manta,rjsilmn,"Cambridge, England, UK",United Kingdom
Illumina_manta,jsnedecor,,None
Illumina_manta,thomsoncd,,None
Illumina_manta,eroller,,None
Illumina_manta,JoeRayner,,None
Illumina_manta,chapmanb,"Boston, MA",United States
Illumina_manta,rernst,,None
yongzhuang_TrioCNV,yongzhuang,,None
yongzhuang_TrioCNV,dustincys,,None
hd2326_ModificationNumber,hd2326,,None
Helena-todd_TinGa,Helena-todd,,None
Helena-todd_TinGa,rcannood,"Ghent, Belgium",Belgium
glennhickey_hal,glennhickey,Canada,Canada
glennhickey_hal,joelarmstrong,,None
glennhickey_hal,diekhans,"Santa Cruz, CA, US",United States
glennhickey_hal,ngannguyen,,None
glennhickey_hal,ifiddes,"San Francisco, CA",United States
glennhickey_hal,ksenia-krasheninnikova,,None
glennhickey_hal,nathanweeks,"Iowa, USA",United States
glennhickey_hal,benedictpaten,UCSC,United States
glennhickey_hal,ejrsimr,,None
glennhickey_hal,muffato,"Cambridge, United Kingdom",United Kingdom
glennhickey_hal,aaronk,,None
glennhickey_hal,douglasgscofield,"Uppsala, Sweden",Sweden
glennhickey_hal,epaule,"Cambridge, UK",United Kingdom
glennhickey_hal,Nheyer,,None
glennhickey_hal,pooranis,,None
arq5x_Hydra,ml4wc,,None
arq5x_Hydra,arq5x,"Salt Lake City, Utah",United States
LoLab-VU_PyDREAM,eshockley,,None
LoLab-VU_PyDREAM,ortega2247,,None
LoLab-VU_PyDREAM,alubbock,,None
LoLab-VU_PyDREAM,ryants,,None
LoLab-VU_PyDREAM,michael-irvin,,None
realbigws_DeepBound,realbigws,"Thuwal, 23955, Saudi Arabia",Saudi Arabia
alberto-valdeolivas_RWR-MH,alberto-valdeolivas,"Heidelberg, Germany",Germany
stjude_ChIPseqSpikeInFree,hongjianjin,,None
stjude_ChIPseqSpikeInFree,acchiao,,None
stjude_ChIPseqSpikeInFree,jsunny23,,None
stjude_ChIPseqSpikeInFree,jinhj2014,,None
shirtsgroup_InterMol,ctk3b,"San Francisco, CA",United States
shirtsgroup_InterMol,mrshirts,,None
shirtsgroup_InterMol,mattwthompson,,None
shirtsgroup_InterMol,jpthompson17,"Santa Fe, NM",United States
shirtsgroup_InterMol,ahy3nz,,None
shirtsgroup_InterMol,ctlee,"San Diego, CA",United States
shirtsgroup_InterMol,jandom,,None
shirtsgroup_InterMol,JoshuaSBrown,Los Alamos,Laos
shirtsgroup_InterMol,gitter-badger,Safe in the Gitter den,Cape Verde
shirtsgroup_InterMol,maaren,,None
Sage-Bionetworks_EvidenceAggregatedDriverRanking,mukhes3,"Bellevue, WA",United States
vpc-ccg_sedef,inumanag,"Victoria, BC, Canada",Canada
vpc-ccg_sedef,alimg,London,United Kingdom
vpc-ccg_sedef,calkan,"Ankara, Turkey",Turkey
njpipeorgan_L1000-bayesian,njpipeorgan,,None
njpipeorgan_L1000-bayesian,Tangerine995,,None
brentp_mosdepth,brentp,"Utrecht, Netherlands",Netherlands
brentp_mosdepth,dwinter,"Palmerston North, New Zealand",New Zealand
brentp_mosdepth,hyphaltip,Riverside,United States
brentp_mosdepth,wdecoster,"Antwerp, Belgium",Belgium
brentp_mosdepth,arq5x,"Salt Lake City, Utah",United States
brentp_mosdepth,alok123t,,None
brentp_mosdepth,bwlang,,None
brentp_mosdepth,danielecook,US Eastern,United States
brentp_mosdepth,NagaComBio,,None
brentp_mosdepth,rick-heig,,None
brentp_mosdepth,rollf,,None
brentp_mosdepth,ryanlayer,"Boulder, CO",United States
brentp_mosdepth,skanwal,"Melbourne, Australia",Australia
brentp_mosdepth,jaudoux,,None
chr1swallace_simGWAS,chr1swallace,"Cambridge, UK",United Kingdom
chr1swallace_simGWAS,mdfortune,,None
chr1swallace_simGWAS,richelbilderbeek,"Uppsala, Sweden",Sweden
VCCRI_Spliceogen,smonger,,None
molbiodiv_bcdatabaser,iimog,Würzburg,Luxembourg
molbiodiv_bcdatabaser,chiras,,None
molbiodiv_bcdatabaser,LasKru,Braunschweig,Germany
molbiodiv_bcdatabaser,mirzazulfan,Indonesia,Indonesia
systemsmedicine_Antibody_cross-reaction_dynamics,GustavoHdezM,"Frankfurt am Main, Germany",Germany
kasohn_hiHMM,kasohn,,None
kasohn_hiHMM,hhjeong,,None
kasohn_hiHMM,thelibe,,None
wittelab_orchid,ccario83,,None
abehr_pong,abehr,,None
abehr_pong,sohinir,,None
ncbi_JUDI,soumitrakp,"Bethesda, USA",United States
aet21_ebGSEA,aet21,Shanghai,China
hosseinshn_AITL,hosseinshn,"Vancouver, Canada -- Basel, Switzerland",Switzerland
hosseinshn_AITL,shumanpng,,None
hosseinshn_AITL,ozolotareva,,None
FastMLC_fMLC,vuthuyduong,Utrecht,Netherlands
FastMLC_fMLC,sonjageorgievska,Amsterdam,Netherlands
bialimed_miams,fescudie,,None
bialimed_miams,Char-Al,Montpellier,France
fgvieira_ngsF-HMM,fgvieira,Copenhagen,Denmark
kundajelab_coda,kohpangwei,,None
kundajelab_coda,akundaje,"Stanford,CA",United States
pymodproject_pymod,giacomojanson,,None
pymodproject_pymod,SerenaRosi,,None
pymodproject_pymod,speleo3,Germany,Germany
pymodproject_pymod,paiardin,,None
gourabghoshroy_PoLoBag,gourabghoshroy,,None
COMBINE-lab_salmon,rob-p,"College Park, MD",United States
COMBINE-lab_salmon,k3yavi,New York,United States
COMBINE-lab_salmon,Gaura,"Baltimore, MD",United States
COMBINE-lab_salmon,gmarcais,,None
COMBINE-lab_salmon,hiraksarkar,"Boston, MA",United States
COMBINE-lab_salmon,geetduggal,United States,United States
COMBINE-lab_salmon,mr-c,"Berlin, Germany",Germany
COMBINE-lab_salmon,ctb,"Davis, CA",United States
COMBINE-lab_salmon,mohsenzakeri,,None
COMBINE-lab_salmon,alanhoyle,"Chapel Hill, NC, USA",United States
COMBINE-lab_salmon,junaruga,Europe,None
COMBINE-lab_salmon,fataltes,US,United States
COMBINE-lab_salmon,gaberoo,"Cambridge, MA",United States
COMBINE-lab_salmon,mikelove,"Chapel Hill, NC",United States
COMBINE-lab_salmon,PeteHaitch,,None
COMBINE-lab_salmon,jdrnevich,United States,United States
COMBINE-lab_salmon,mdshw5,"Boston, MA",United States
COMBINE-lab_salmon,blahah,"Tigoni, Kenya",Kenya
COMBINE-lab_salmon,FlyingDeveloper,Connecticut,United States
COMBINE-lab_salmon,kai2june,,None
COMBINE-lab_salmon,alexvpickering,"BC, Canada",Canada
COMBINE-lab_salmon,dswan,"Guildford, Surrey",Canada
COMBINE-lab_salmon,HosseinAsghari,Vancouver,Canada
COMBINE-lab_salmon,kevinrue,Oxford,United Kingdom
COMBINE-lab_salmon,kurtwheeler,Philadelphia,United States
COMBINE-lab_salmon,lgautier,,None
COMBINE-lab_salmon,luciorq,Brasilia,Brazil
COMBINE-lab_salmon,mribeirodantas,"Paris, France",France
COMBINE-lab_salmon,serverhorror,Earth,None
COMBINE-lab_salmon,mbergins,"Chapel Hill, NC",United States
COMBINE-lab_salmon,sjackman,"Vancouver, Canada",Canada
COMBINE-lab_salmon,gitter-badger,Safe in the Gitter den,Cape Verde
